text,label
"back to work tomorrow, most depressing day of my life. ","1"
"now i'm listening to fast times...this doesn't compare  it saddens me","1"
"Someone needs to tell the gnomes in my head what time zone I am in.  Circadian rhythm upset is for the birds.  ","1"
"Way to depress me 60 minutes ","1"
"what a naff wet morning  was planning a trip into town but don't know if I can be bothered now?","1"
"@nambucom I know y'all can't be bothered w/lil ol' me but what about Guy Kawasaki? He says Nambu won't run on his box either. ","1"
"pfff the sun is gone, no bikini, no pool, no beach!  so upset!","1"
"Awake. Bored. Still depressed @mileycyrus isn't coming to Newcastle ","1"
"I need to do homework and get ready but i cant be bothered ","1"
"@lilylauren I'm probably going to stop now. It's depressing me how much damage you've caused to my life and wellbeing. ","1"
"@clebardquiparle now I'm all hot and bothered, and I've still got 3 projects to finish for tomorrow ","1"
"just read this long and saddening article about @britneyspears, i really just want her to be happy  http://tinyurl.com/mbu7ac","1"
"History revision is just upsetting! ","1"
"@Nawel_xx im depressed i could be there right now  ohhhhh lord! &quot;/","1"
"@JLSOfficial you're gonna be the BEST act there today! you're gonna completely SMASH IT!!!! ahhh i wish i was there  im so depressed!!","1"
"@rkb09 im not even listening to it... dont wanna get too depressed!!!! haha.. might listen to it in a min though  omg pleasee kill me!!!","1"
"lot of things bothering my mind right now. ","1"
"@Nawel_xx itssss so depressing, im listening  omg omg omg omg omg it hurts.","1"
"I can't do revision  I feel too shit and upset. I can't stand it, I have a fucking exam tomorrow","1"
"As if the rain isn't depressing enough, I'm doing my finances for the month  Tesco get too much of my money!","1"
"Hoping we can stop for breakfast. Very upset that I had to concede to sensible shoes today ","1"
" don't know why I bother","1"
"is going to spend the day dropping 'cllr' from people in his phone book. How depressing ","1"
"Camp tomorrow.  I am so depressed. Camp sucks, especially when you know they're going to torture you. Help.","1"
"really cant be bothered for revision today  feeling terribly ill! Apprentic final and big brother eviciton tonight though ","1"
"upset my parents might be going to see oasis again tonight. even if they offered for me to go i couldn't because of my exam tomorrow ","1"
"would believe that no where in bantry sells glow sticks !!!! how depressing ","1"
"all the pez is gone, gone i tell you! depression ","1"
"Going out for dinner. Who can be bothered? ","1"
"I just lost a toenail. Snagged it the other day and it just fell off. Damnit. I'm vain as hell and this upsets me. I'll admit it. ","1"
"well, matthew drowned and is dead.  i really don't know how i feel about it.  happened fri.  richard was so upset when he called ","1"
"im quite upset  no more lct, or p.e? why am i so stupid lol. kerrie, i'll miss lct  woah, mac argument again!charlene still being a fud?","1"
"thinks that her house is depressingly silent. intensifying the graveness of the LOOMING EXAMS! argh!  http://plurk.com/p/z2td9","1"
"@SunnyCryAlice i can't be bothered to do anything and im still tired from yesterday  oh well long lies till wednesday (: hehe","1"
"i am veri upset that i onli have 1 follower ","1"
"cant be bothered to do any work but only have to go in Tuesday and Wednesday and im done my first year its the only thing driving me ","1"
"Ha thats depressing, you've just got overtaken by Piquet ","1"
"tryin' to figure out  wt i should do next,i'm always lost, down or wt u say depressed,wt is happenin to me,i duno..plz make me a way God ","1"
"i am sat down and i am very cold and upset because of my gay freinds ","1"
"@marginatasnaily yep in bed,got out for a bit but then couldnt be bothered to get dressed so got back in LOL.hope u dont get gagged again ","1"
"The French Open men's final is on. It's so depressing seeing Fed on there.. it was supposed to be Nole. Or Juan.  -sigh-","1"
"*Sigh* Animal testing is such a depressing subject to be doing an essay on ","1"
"im stuck at home today, all day - quite depressed as i have no money to buy clothes or makeup or even go anywhere ","1"
"@Spraypainthero well it depends on the kind of hike  and I may not be avaliable until 2 or 3 *depressed*","1"
"@DonnieWahlberg Camden Rocked! So happy to be the Grand Prize Winners to do the Private Meet &amp; Greet - upset they pushed us out so fast ","1"
"Is depressed. ","1"
"Can't be bothered going home ","1"
"everythings so messy  need to tidy up really but i cant be bothered right now","1"
"i have to work in an hour and a half....starting dishwashing today. egh! really can't be bothered.... ","1"
"wow that was some seious rain...depressing  lol x","1"
"oh shit man, I don't wanna go homee  I am getting depressed and I caught a cold, awesome","1"
"I wish I could be bothered to get dressed and buy The Sims 3.  Too lazy though. My biggest problem in life, right there.","1"
"god its so depressing to be back in england after a brilliant weekend  brilliant do tho and my cousin looked really nice on her wedding da","1"
"Lost the front off my fake plug in my ear  upsetted. http://tumblr.com/xww1z3rlq","1"
"Ew. There's apple in my braces. And I can't find Harry Potter and the Half Blood Prince. How depressing ","1"
"I think my mom's dog suffers from doggy depression. ","1"
"@Yazziness I cant be botheredddd I feel tired ","1"
"extremely depressed after sad movie. ","1"
"@catrionax I can't be bothered with Chemistry, Physics, Biology, M2/M3/M4/S2 ","1"
"Yasss, finished the Twilight Saga, just read the last book, quite depressing actually  I loooovve TL &lt;3 !","1"
"Most depressing race ever ","1"
"@katiecrush YES! and no  the line was rrrrrrrrrrrrridiculously long, i didnt even bother. its funner to meet him stoned anyways ;)","1"
"wishes she was at the Emirates today for the Summertime Ball ...im officially depressed...i guess the radio will have to do ","1"
"... was supposed to be a good day, but now i can't see Peter  how upsetting","1"
"Im back home in Belfast  im realli tired though and upset i aint going to see JLS at the Summertime Ball x","1"
"sundays depress me.. is the economic crisis really so bad that people can only access the internet from work? ","1"
"Man, I'm upset I can't make church. I'm at NTB trying to get a tire. Found out I had a flat tire last night. ","1"
"@justinstevens in a way I get upset about all these rumours as they leave little to the imagination... ","1"
"bumming... they dont have the shoes in my size    No therapy, more depression","1"
"So waking up and realizing your whole day is going to be spent inside a stupid box is extremely depressing. ","1"
"I - we  - are both perfectly fine, thanks for the concern. I'm more upset that I've lost all the photos I took at Bollox last night! ","1"
"@I_Love_titties i know! was so upset....and they forgot my sauce! ","1"
"@juhidee119 angry!!  and depressed!","1"
"@diarch Aww she's lucky! I saw him thrice (with the concert) but no picture/autograph  And it's really depressing! Lots of chances wasted","1"
"this weather is mega depressing  i need something to cheer me up!","1"
"god i'm depressed now. just done german homework ","1"
"has an upset tummyy. ","1"
"There's a feeling I get, where I'm not sad, I'm not angry, but something is bothering me. When this happens, I 'cannot' listen to music. ","1"
"had kind of a pooy night.. morning isn't going too much better. last night i felt depressed and now i feel sick ","1"
"@ElleBeeeeee i feel shiteous  i really want to come back but money is a bother  missing you terribly *cries* xxxxxxxxxxxxxxlove you more","1"
"Fuck! I forgot to say iced... This is depressing ","1"
"It upsets me so much they never did a London cast recording with Ewan and Jane  She was so amazing - stole the whole show.","1"
"never want to leave japan and our buddies..having way too much fun! i think i'll be extremely upset if i never get to come back ","1"
"Why do I even bother picking up my phonee  ?","1"
"feeling really depressed, like the whole world is against me ","1"
"@DonnieWahlberg I am SOOOOOOOOOOOOOOOO upset that you guys didn't sing TWISTED and GROWN MAN!!!!    ","1"
"I'm thinking... Really need my hair doing !  The weather is so depressing   Fancy a nice hot bath after a tiring shift !","1"
"I'm upset that Insidebigbrother.net think #Sree is going  http://tinyurl.com/r2oy6w","1"
"@sabrinaxx omg really and how u no they went on stage what did they do on stage omg we cant hear it its depressing  xx","1"
"@EmmaLovesJLS rav heard it over the phone..i kno..im depressed ","1"
"This is depressing.. Across the road from the exchange but only 25% of the BB speed available. ADSL sucks!  http://twitpic.com/6u12m #fb","1"
"@Kawdess Very disheartening news ","1"
"this is really upsetiung me why would people put that on there page about me its turly heartbreaking ","1"
"@Zeenat_x yep  depressing or what","1"
"@sabrinaxx oh rite im so depressed now  xx","1"
"ok.. time for the pub and some food... i logged KO for 2 mins and have lost the will to play  that deeply saddens me!!","1"
"Not revising i can't be bothered right now ","1"
"I am very saddened by the tragedy of Flight 447! You have no idea!  ","1"
"Wow I'm starting to get really really depressed with this new F1. It's so boring and uncompetitive ","1"
"Hella depressed! Iiun even kno why ","1"
"Alzheimer-grandma is depressing. ","1"
"I have NO money to go to broad apetite.  i'm depressed.","1"
"Completely depressed that I cannot get my cameras to work  GRRRRRR","1"
"I think I'll go to the movie so I don't have to see the depressing results of the elections ","1"
"had a very depressing day at the hospital ","1"
"Photo: gen-geneticamente: saddens me that she’s taken  *tear* lol la amo coño Me encanta esta niña. Me... http://tumblr.com/xji1z5d1q","1"
"Bridge to terabithia is depressing ","1"
"i feel depressed about having to go back to school tomorrow ","1"
"@danwootton don't bother its rubbish....... ","1"
"The Scrubs finale has left me depressed. ","1"
"My daughter just found out I am going to auburn  she is a little upset she is not going ","1"
"@Mahliaa and she well pissed..shes a catholic christian..and she was really upset..bt i wudnt class my self as a christian no mre ","1"
